M_fuel_sim,M_air_sim,eta_c,Q_gross,X_res,Diesel_fuel,Ammonia_fuel,Fresh_air,CA50,Var10,DI_duration
7.82158260650087e-05,0.00164589363883655,0.539136333102388,893.48231892566,0.0350487767165788,7.80000019073486e-06,6.91665816251914e-05,0.0015915,4.60000000000002,41.8,0.416666666666667
7.82158260650087e-05,0.00164589363883655,0.507733592882247,844.13087635369,0.0386508082079605,7.80000019073486e-06,6.9190020724003e-05,0.00159176013006503,6,41.8,0.416666666666667
7.82390354444074e-05,0.0016459944187533,0.531694215980289,881.18705089886,0.0334593432910371,7.80000019073486e-06,6.92134598228147e-05,0.00159202026013007,6.60000000000002,41.8,0.388888888888891
7.82628451696454e-05,0.0016462581682725,0.508921884012574,842.570733561143,0.0313014284798672,7.80000019073486e-06,6.91489447061856e-05,0.00159205294313824,5.19999999999999,41.8,0.416666666666667
7.81987102662578e-05,0.00164629972496753,0.502902215517637,831.045528744465,0.031231150541947,7.80000019073486e-06,6.89711982095608e-05,0.0015917928130732,6.19999999999999,41.8,0.416666666666667
7.80199396108378e-05,0.00164603989247542,0.551184260848563,907.731379206621,0.0315722641822408,7.80000019073486e-06,6.8793451712936e-05,0.00159153268300817,6,41.8,0.388888888888891
7.78393383576077e-05,0.00164576850254612,0.54304403669057,894.547207482248,0.0318854711324515,7.80000019073486e-06,6.87796587048574e-05,0.00159115882941471,7.19999999999999,41.8,0.416666666666667
7.7822661360435e-05,0.00164538298748258,0.501047872640288,826.808307959556,0.0324224099382844,7.80000019073486e-06,6.87894249957195e-05,0.00159076863431716,7.39999999999998,41.8,0.416666666666667
7.78321613393136e-05,0.00164498011581577,0.541616777218722,894.538382077622,0.0369652649922895,7.80000019073486e-06,6.87979742564924e-05,0.0015905,5.39999999999998,41.8,0.416666666666667
7.78408623035491e-05,0.00164469867076098,0.501912213050208,832.20590804135,0.0415798427957422,7.80000019073486e-06,6.88038340310186e-05,0.0015905,6.60000000000002,41.8,0.416666666666667
7.78468610222162e-05,0.00164468975468094,0.540236819698663,890.230606588862,0.0316941863734688,7.80000019073486e-06,6.88096938055449e-05,0.0015905,6.39999999999998,41.8,0.416666666666667
7.78528165892074e-05,0.00164468956500531,0.528993437748418,870.61705223637,0.0282922381865077,7.80000019073486e-06,6.88111662617079e-05,0.00159074345506086,6,41.8,0.416666666666667
7.78543841487539e-05,0.00164493311051406,0.506388351899536,839.40670439583,0.0412679861906923,7.80000019073486e-06,6.88111662617079e-05,0.00159106861764215,5.19999999999999,41.8,0.416666666666667
7.78544091808318e-05,0.00164526613600947,0.509623332382202,842.485091153141,0.0361743067104993,7.80000019073486e-06,6.88089876275904e-05,0.0015914784058696,5.19999999999999,41.8,0.416666666666667
7.78522309464471e-05,0.00164568664168531,0.548958363117568,904.197468584643,0.0316396547280509,7.80000019073486e-06,6.87972680785446e-05,0.0015922587960647,6.39999999999998,41.8,0.416666666666667
7.78404766135662e-05,0.00164648052879571,0.545012148792287,905.914267189379,0.0513036431829918,7.80000019073486e-06,6.87855485294989e-05,0.0015930391862598,6,41.8,0.416666666666667
7.78285693616821e-05,0.00164728627638904,0.485224255218168,801.666231166799,0.0336786575978668,7.80000019073486e-06,6.87920844318576e-05,0.00159365749541437,7.19999999999999,41.8,0.416666666666667
7.78349151192663e-05,0.0016479303221431,0.529654504499914,873.495048519454,0.0326668833312841,7.80000019073486e-06,6.88096637554364e-05,0.00159417775554444,6,41.8,0.416666666666667
7.78525957771124e-05,0.00164847141108875,0.517490149278586,856.348767441474,0.0384128861777123,7.80000019073486e-06,6.88258307231033e-05,0.00159461180590295,6.19999999999999,41.8,0.416666666666667
7.78690450840405e-05,0.00164892316078722,0.503386651853078,834.941770541985,0.0420265089350782,7.80000019073486e-06,6.88199709485703e-05,0.00159370135067534,5.19999999999999,41.8,0.416666666666667
