M_fuel_sim,M_air_sim,eta_c,Q_gross,X_res,Diesel_fuel,Ammonia_fuel,Fresh_air,CA50,Var10,DI_duration
7.74782639490113e-05,0.00167210983085595,0.529197219343064,866.647509660285,0.0373039645974047,7.60000038146973e-06,6.84807801578603e-05,0.00160483333333333,4.39999999999998,40.8,0.416666666666667
7.74782639490113e-05,0.00167210983085595,0.525145737963808,858.37971176731,0.0334665328875301,7.60000038146973e-06,6.84634036730904e-05,0.00160483333333333,5,40.8,0.416666666666667
7.74615624550381e-05,0.00167224836601883,0.561149552793978,915.124861641213,0.0315053899808082,7.60000038146973e-06,6.84460271883206e-05,0.00160483333333333,4.80000000000001,40.8,0.416666666666667
7.74438845782015e-05,0.00167225345926079,0.54909896936756,897.90963048516,0.0370176861983363,7.60000038146973e-06,6.84294370151748e-05,0.00160470243455061,5.19999999999999,40.8,0.416666666666667
7.74269753933647e-05,0.00167212238452247,0.53174462380577,868.346036042811,0.0331556412510688,7.60000038146973e-06,6.84139912509852e-05,0.00160438102384526,5.60000000000002,40.8,0.416666666666667
7.74112244891575e-05,0.00167179545858946,0.545220797427217,891.131906755686,0.0364172073277774,7.60000038146973e-06,6.83985454867957e-05,0.0016040596131399,5,40.8,0.388888888888891
7.73954944870681e-05,0.00167146085427157,0.546130737853074,893.721628975413,0.0392348651178501,7.60000038146973e-06,6.83956807082235e-05,0.001604,5.39999999999998,40.8,0.416666666666667
7.73923458477918e-05,0.00167138774596485,0.542351308666548,886.734661269517,0.0369695698313883,7.60000038146973e-06,6.83956807082235e-05,0.001604,4.80000000000001,40.8,0.388888888888891
7.73922890280306e-05,0.00167138480351649,0.531583824584747,869.352253440049,0.0366458595385751,7.60000038146973e-06,6.83961089225025e-05,0.001604,5.80000000000001,41,0.416666666666667
7.73927162169507e-05,0.00167138468657739,0.533799195080901,869.836680792957,0.0291658890933685,7.60000038146973e-06,6.83980396430236e-05,0.001604,5,40.8,0.416666666666667
7.73946546464439e-05,0.00167138469107088,0.538335723921509,881.97400536141,0.0408998931541705,7.60000038146973e-06,6.83999703635447e-05,0.001604,5.19999999999999,40.8,0.416666666666667
7.73966203475047e-05,0.0016713847325076,0.510216443200138,835.005913404499,0.0364622765169485,7.60000038146973e-06,6.83970429805511e-05,0.00160363606803402,5.80000000000001,40.8,0.416666666666667
7.73937284371883e-05,0.00167102084401184,0.521509358578345,852.104919272712,0.034130017844621,7.60000038146973e-06,6.839125081899e-05,0.00160305752876438,4.60000000000002,40.8,0.416666666666667
7.73878840887492e-05,0.00167042793105922,0.541135113156286,887.553853019316,0.0439049116625557,7.60000038146973e-06,6.83853184235136e-05,0.0016025,4.60000000000002,41,0.416666666666667
7.73818462272434e-05,0.00166984695798895,0.541694783575971,884.732610284657,0.0351624769093791,7.60000038146973e-06,6.83756648209265e-05,0.0016025,4.60000000000002,40.8,0.416666666666667
7.7372083666526e-05,0.00166982397917258,0.54695711657413,891.558665834868,0.0315056157446764,7.60000038146973e-06,6.83660112183395e-05,0.0016025,5.60000000000002,40.8,0.416666666666667
7.73622538905765e-05,0.00166982286759218,0.541391199448242,887.497153306316,0.0437101541845093,7.60000038146973e-06,6.83477933302381e-05,0.0016025,5.19999999999999,40.8,0.416666666666667
7.7343858616159e-05,0.00166982261464313,0.571290965490735,930.189040991765,0.0319935949097052,7.60000038146973e-06,6.8318832522588e-05,0.0016025,5.39999999999998,40.8,0.416666666666667
7.73145658507939e-05,0.00166982221314605,0.527620880552807,859.508577001413,0.03076627636938,7.60000038146973e-06,6.82898717149378e-05,0.0016025,6.19999999999999,40.8,0.416666666666667
7.72850764313257e-05,0.00166982157385043,0.556179252651133,908.62647025278,0.0394523735504254,7.60000038146973e-06,6.82756955686647e-05,0.00160304694013674,5.39999999999998,40.8,0.416666666666667
7.72703681244509e-05,0.00167036786115283,0.502128562679876,818.612579755379,0.0313086304540613,7.60000038146973e-06,6.82641112456512e-05,0.00160368976154744,7,40.8,0.416666666666667
7.72585183780559e-05,0.00167103185556345,0.538673414019135,873.452656932521,0.0222652570583222,7.60000038146973e-06,6.82619952160563e-05,0.00160416666666667,5.80000000000001,40.8,0.416666666666667
7.72561885101324e-05,0.00167153462407563,0.543176410877475,886.734805812381,0.0364710087612411,7.60000038146973e-06,6.82870945826191e-05,0.00160416666666667,3.39999999999998,40.8,0.416666666666667
7.72812458323302e-05,0.00167155434891285,0.53875649571073,879.52169572019,0.0355073292733043,7.60000038146973e-06,6.83121939491819e-05,0.00160416666666667,5.39999999999998,40.8,0.416666666666667
7.73067973786882e-05,0.00167155565806379,0.542823732119627,886.977653357563,0.0366662924681971,7.60000038146973e-06,6.83578476012632e-05,0.00160348232449558,5.39999999999998,40.8,0.416666666666667
7.73529121292424e-05,0.0016708719112545,0.568360362130011,924.637559449297,0.0273328256588072,7.60000038146973e-06,6.84138384963539e-05,0.00160245381023845,5.39999999999998,40.8,0.416666666666667
7.740973520258e-05,0.00166981748606097,0.48948638699182,800.071488364649,0.0309943518317249,7.60000038146973e-06,6.84671649470534e-05,0.0016015,6.19999999999999,40.8,0.416666666666667
