M_fuel_sim,M_air_sim,eta_c,Q_gross,X_res,Diesel_fuel,Ammonia_fuel,Fresh_air,CA50,Var10,DI_duration
7.58645719633701e-05,0.00165444223908891,0.525198820223336,835.973098487631,0.03483051649943,7.00000047683716e-06,6.7564709640884e-05,0.00159633333333333,5.39999999999998,39.8,0.388888888888891
7.58645719633701e-05,0.00165444223908891,0.519925290181429,830.512146341839,0.042290677177634,7.00000047683716e-06,6.7539642830071e-05,0.00159581974320494,6.39999999999998,39.8,0.388888888888891
7.5840293913701e-05,0.00165389732868881,0.456755716527885,734.268983334982,0.0493569055286814,7.00000047683716e-06,6.75145760192579e-05,0.00159530615307654,5.80000000000001,39.8,0.388888888888891
7.58148108709207e-05,0.00165336462218352,0.503045470537675,805.037448207675,0.0446652853256968,7.00000047683716e-06,6.75325550029154e-05,0.00159466198487067,5.39999999999998,39.8,0.388888888888891
7.58323529637582e-05,0.00165270173570445,0.549272290671501,872.579508260095,0.0311278276605135,7.00000047683716e-06,6.76140645964185e-05,0.00159382509853759,6.39999999999998,39.8,0.388888888888891
7.59141633054644e-05,0.00165184240260197,0.548104994324507,875.50681955013,0.0408635664967297,7.00000047683716e-06,6.76955741899217e-05,0.00159298821220452,5.19999999999999,39.8,0.388888888888891
7.59970754860754e-05,0.00165097743174898,0.52683150366108,838.906342554074,0.03268238883686,7.00000047683716e-06,6.76901623663902e-05,0.00159226109580135,5.39999999999998,39.8,0.389213233249932
7.59930851399903e-05,0.00165022205627853,0.529327682691141,839.99564052308,0.0263199712285271,7.00000047683716e-06,6.7664068276426e-05,0.00159156009828825,6,40,0.417014178482068
7.59669226380398e-05,0.00164949506832911,0.517342322740396,824.481828577079,0.0347732750448644,7.00000047683716e-06,6.76472780577458e-05,0.00159123791489139,6,39.8,0.389213233249932
7.59496838796374e-05,0.00164914748791381,0.50512340279213,807.011892626821,0.0384263101747683,7.00000047683716e-06,6.76651347707797e-05,0.00159232640737521,6,39.8,0.389213233249932
7.59672450449472e-05,0.00165022375659394,0.423078349887526,680.416858953227,0.043810495514931,7.00000047683716e-06,6.76829914838135e-05,0.00159341489985903,7,39.8,0.388565084651681
7.59854028331697e-05,0.00165134948451713,0.506640575894685,807.471702668504,0.0330669921208992,7.00000047683716e-06,6.7692229842325e-05,0.00159383333333333,5.39999999999998,39.8,0.388565084651681
7.59949524955963e-05,0.0016518068609489,0.529085652303625,842.983651959809,0.0339019947011059,7.00000047683716e-06,6.76960862748057e-05,0.00159383333333333,5.39999999999998,39.8,0.388888888888891
7.59989726510627e-05,0.00165182272053905,0.506572346519797,812.256475992153,0.0449092511543159,7.00000047683716e-06,6.76991914542078e-05,0.00159384208771052,6.19999999999999,39.8,0.388888888888891
7.60021467535142e-05,0.00165183208819835,0.531337349743514,845.394529879704,0.0319306189575658,7.00000047683716e-06,6.76644835619878e-05,0.00159429147907287,5.19999999999999,39.8,0.388888888888891
7.59674932792943e-05,0.00165228185553324,0.491345586569186,780.359128524984,0.0267307710490771,7.00000047683716e-06,6.76297756697678e-05,0.00159474087043522,5.60000000000002,39.8,0.388888888888891
7.59321912749466e-05,0.00165274608630148,0.529295594757881,846.426024030774,0.0439077695266485,7.00000047683716e-06,6.76024150326921e-05,0.001595,6,39.8,0.388888888888891
