M_fuel_sim,M_air_sim,eta_c,Q_gross,X_res,Diesel_fuel,Ammonia_fuel,Fresh_air,CA50,Var10,DI_duration
8.17959462275101e-05,0.00166846743093064,0.574374053403018,1005.14518556039,0.0254267650721779,9.19999980926514e-06,7.12540213505171e-05,0.001606,4.60000000000002,43.8,0.444444444444443
8.17959462275101e-05,0.00166846743093064,0.574759456640625,1008.96032907844,0.0333217587808816,9.19999980926514e-06,7.12286940981274e-05,0.00160664865766216,4.19999999999999,43.8,0.444444444444443
8.17782365510026e-05,0.00166983893383681,0.574031405935141,1010.85498949786,0.0411566711476121,9.19999980926514e-06,7.12033668457377e-05,0.00160729731532433,4.39999999999998,43.8,0.416666666666667
8.1752617108538e-05,0.00167053780393014,0.573728391863973,1005.63231427348,0.0313452206024489,9.19999980926514e-06,7.11646172015337e-05,0.00160724770718693,5.39999999999998,43.8,0.444444444444443
8.17134447718693e-05,0.00167051344416321,0.564709754272735,986.791838106875,0.0251116319858169,9.19999980926514e-06,7.11081179466619e-05,0.00160627472069368,4.60000000000002,43.8,0.444444444444443
8.16562992167685e-05,0.00166953876126537,0.551577911978736,967.043518979318,0.0330085950469124,9.19999980926514e-06,7.10516186917902e-05,0.00160530173420043,4.80000000000001,43.8,0.416666666666667
8.15988571234426e-05,0.00166852866961033,0.596829934629755,1042.79493755537,0.0289164547053558,9.19999980926514e-06,7.10286754167866e-05,0.00160505494413874,4.19999999999999,43.8,0.416666666666667
8.1574966117432e-05,0.00166824346266995,0.577542537374179,1011.99816082387,0.034746997448586,9.19999980926514e-06,7.10111411654036e-05,0.0016049252126063,4.39999999999998,43.8,0.416666666666667
8.15570376908741e-05,0.00166810272752781,0.570140885520621,997.825043817754,0.0319157299796978,9.19999980926514e-06,7.09896277758972e-05,0.00160496581624145,3,43.8,0.416666666666667
8.1535228502159e-05,0.00166813777634671,0.590968889234698,1033.48192298911,0.0324966094011243,9.19999980926514e-06,7.09584557735892e-05,0.00160541987660497,5,43.8,0.444444444444443
8.15036966723589e-05,0.00166859268474043,0.574185557333442,1003.26910402161,0.0300035153935637,9.19999980926514e-06,7.09272837712812e-05,0.00160587393696848,5.19999999999999,43.8,0.444444444444443
8.14720044297344e-05,0.00166906287707852,0.559081919149426,976.770153418717,0.0284942366470093,9.19999980926514e-06,7.09369248548893e-05,0.00160548457562114,4.39999999999998,43.8,0.444444444444443
8.1481122626392e-05,0.00166869020802274,0.570209421853048,998.455394596178,0.0337704918884084,9.19999980926514e-06,7.09622521067498e-05,0.00160477105219276,5.19999999999999,43.8,0.416666666666667
8.15066003184123e-05,0.00166796312845373,0.572916151635741,1004.568240024,0.0364358169880008,9.19999980926514e-06,7.09905593299567e-05,0.00160430556945139,4,43.8,0.444444444444443
8.15353278953584e-05,0.00166747135424766,0.589549038196805,1029.96754015572,0.0279819590189505,9.19999980926514e-06,7.10353690835605e-05,0.00160521369017842,4,43.8,0.416666666666667
8.1580611622208e-05,0.00166836192645945,0.552513583913358,968.054682609123,0.0309689007196277,9.19999980926514e-06,7.10801788371642e-05,0.00160612181090545,5.19999999999999,43.8,0.444444444444443
8.16261685072194e-05,0.00166930380913154,0.585393359888249,1024.40753853197,0.0297398408983844,9.19999980926514e-06,7.11102089347676e-05,0.00160665140903785,4.39999999999998,43.8,0.416666666666667
8.1656950243038e-05,0.00166986906681443,0.578122209694455,1016.25108890461,0.0392611467836268,9.19999980926514e-06,7.11296914364588e-05,0.00160691087210272,4.19999999999999,43.8,0.416666666666667
8.16769406093246e-05,0.00167015000057895,0.548932716418424,965.286314021066,0.0370552761642785,9.19999980926514e-06,7.11487332028932e-05,0.00160716024679006,4.60000000000002,43.8,0.444444444444443
8.16963121946926e-05,0.00167041014182813,0.569541871651826,998.471177780319,0.0321263100134284,9.19999980926514e-06,7.11370437018694e-05,0.00160670618642655,4.80000000000001,43.8,0.416666666666667
8.16849423034018e-05,0.00166996606870809,0.590678203513946,1035.5335341057,0.0341067914479027,9.19999980926514e-06,7.11253542008456e-05,0.00160625212606303,4.19999999999999,43.8,0.444444444444443
8.16730652117472e-05,0.00166949540177164,0.555840732904108,974.208553588036,0.0308295869628953,9.19999980926514e-06,7.11266613815559e-05,0.00160579806569952,3.80000000000001,43.8,0.416666666666667
8.16741764335816e-05,0.00166902374387114,0.54084952689468,946.843713736016,0.0269441111154304,9.19999980926514e-06,7.11441956331017e-05,0.001605344005336,4.39999999999998,43.8,0.416666666666667
8.16917290190587e-05,0.00166855231407227,0.514817401099725,909.403261741452,0.0433224725900171,9.19999980926514e-06,7.11617298846476e-05,0.00160488994497249,6.39999999999998,43.8,0.416666666666667
8.17095528688511e-05,0.00166808122768472,0.554679977120036,970.804723710891,0.0270208469871784,9.19999980926514e-06,7.11519786170737e-05,0.00160443588460897,4.60000000000002,43.8,0.444444444444443
8.17000956750851e-05,0.00166761015948737,0.577231646610379,1011.84554018875,0.0324321657053053,9.19999980926514e-06,7.11383408658661e-05,0.00160398182424546,5.19999999999999,43.8,0.416666666666667
8.16863018906403e-05,0.00166713853609716,0.552247366019732,968.95102820589,0.0331632710384494,9.19999980926514e-06,7.11175511834909e-05,0.00160356745039186,5.19999999999999,43.8,0.444444444444443
8.16652846260782e-05,0.0016667064903845,0.584621585360631,1024.9213979573,0.034767884582441,9.19999980926514e-06,7.10805344303994e-05,0.00160324312156078,4.39999999999998,43.8,0.416666666666667
