M_diesel_sim,M_NH3_sim,M_air_sim,Diesel_fuel,NH3_fuel,Fresh_air,Q_gross,CA50,DI_timing,X_res
8.11845639580867e-06,7.06428732019844e-05,0.00163991083475423,7.99999761581421e-06,6.96121023057915e-05,0.00159633333333333,887.635967310871,6.19999999999999,41.8,0.0296920151054182
8.11845639580867e-06,7.06428732019844e-05,0.00163991083475423,7.99999761581421e-06,6.95965764065342e-05,0.00159704410538603,903.707911683915,7.19999999999999,41.8,0.0315551817770164
8.14711278299219e-06,7.08767012965821e-05,0.00164902768146455,7.99999761581421e-06,6.9581050507277e-05,0.00159775487743872,915.761274592654,6,41.8,0.0343036746822365
8.13684825043177e-06,7.07715976140122e-05,0.00164628636263772,7.99999761581421e-06,6.95794027586153e-05,0.00159789486409872,939.845799770221,5,41.8,0.0371708831482497
8.1636597983162e-06,7.10028819446807e-05,0.00165745712786066,7.99999761581421e-06,6.95968693952831e-05,0.00159724870768718,920.023844093219,5.39999999999998,41.8,0.0287584920393387
8.12389226303025e-06,7.06744347553282e-05,0.00164229413462518,7.99999761581421e-06,6.96143360319508e-05,0.00159660255127564,931.31711873634,5.19999999999999,41.8,0.0294958232430019
8.14854067788238e-06,7.09065979931622e-05,0.00164930521374484,7.99999761581421e-06,6.95926173022559e-05,0.0015965,892.717535920726,4.80000000000001,41.8,0.036686671063022
8.11890543492709e-06,7.06273239155475e-05,0.00163947445337583,7.99999761581421e-06,6.95635062411766e-05,0.0015965,928.544587005043,5.39999999999998,41.8,0.045999666664505
8.13412394226782e-06,7.07302871059086e-05,0.00164286350553139,7.99999761581421e-06,6.95369369200783e-05,0.00159653385025846,834.837716688864,4.39999999999998,41.8,0.0361286599414133
8.10981314775634e-06,7.04918380450284e-05,0.00163653603042095,7.99999761581421e-06,6.95175295461188e-05,0.00159666308154077,867.893855159156,5.39999999999998,41.8,0.0361309237967146
