M_diesel_sim,M_NH3_sim,M_air_sim,Diesel_fuel,NH3_fuel,Fresh_air,Q_gross,CA50,DI_timing,X_res
7.23960542806096e-06,7.11251002731465e-05,0.00166259600806473,7.00000095367432e-06,6.8771119460796e-05,0.001594,529.392284899154,7.19999999999999,41.8,0.0434821804433288
7.23960542806096e-06,7.11251002731465e-05,0.00166259600806473,7.00000095367432e-06,6.87672480029363e-05,0.00159354885776221,422.392926573023,7,41.8,0.0424236065308399
7.29219587172905e-06,7.16379006997523e-05,0.00167774751171526,7.00000095367432e-06,6.87633765450767e-05,0.00159309771552443,460.711395323223,9,41.8,0.0465742371333722
7.23098233065401e-06,7.10325175882725e-05,0.00165581007011311,7.00000095367432e-06,6.87218422634042e-05,0.00159310013340003,472.881156303553,8.19999999999999,41.8,0.0430717027022538
7.26925721781236e-06,7.13668425473986e-05,0.00166765188801188,7.00000095367432e-06,6.86269915467714e-05,0.00159374462231116,467.467610528902,8.39999999999998,41.8,0.0457730677748521
7.32381539584891e-06,7.18060803610482e-05,0.00167859174946027,7.00000095367432e-06,6.85321408301386e-05,0.00159438911122228,489.984395430154,8,41.8,0.0396727152428115
7.2789204710793e-06,7.12667970439474e-05,0.0016692934724534,7.00000095367432e-06,6.85078077411828e-05,0.00159471344005336,445.226796314176,8.19999999999999,41.8,0.0422225780391277
7.25395519286748e-06,7.09942348556071e-05,0.00166282679109045,7.00000095367432e-06,6.84981290967287e-05,0.00159497123561781,425.412674332872,8,41.8,0.0459818372570115
7.25935613167792e-06,7.10364301929789e-05,0.00166674390719473,7.00000095367432e-06,6.84889187333937e-05,0.00159526021344005,424.9584356753,8.39999999999998,41.8,0.0447066237969511
7.23955895419662e-06,7.08331135727973e-05,0.00166228950707349,7.00000095367432e-06,6.84811758178437e-05,0.00159564690678673,458.922960575458,7.80000000000001,41.8,0.0442706301896747
7.25390843123661e-06,7.09654510767291e-05,0.00166669922489775,7.00000095367432e-06,6.84734329022938e-05,0.0015960336001334,364.518850233775,7.80000000000001,41.8,0.0439509258645904
7.24353724615581e-06,7.08559640595774e-05,0.00166448739937621,7.00000095367432e-06,6.84694988400929e-05,0.00159616666666667,479.458090426297,7.60000000000002,41.8,0.0402425942446007
7.30498836665557e-06,7.14528723547789e-05,0.00168168568121597,7.00000095367432e-06,6.84675631112072e-05,0.00159616666666667,439.078790308925,7.80000000000001,41.8,0.0427119972444401
