M_diesel_sim,M_NH3_sim,M_air_sim,Diesel_fuel,NH3_fuel,Fresh_air,Q_gross,CA50,DI_timing,X_res
9.27228076279922e-06,7.40133123819774e-05,0.00165735009059548,9e-06,7.18399095625207e-05,0.00159367194004996,678.652485540519,8.80000000000001,44.8,0.0405526858015464
9.27228076279922e-06,7.40133123819774e-05,0.00165735009059548,9e-06,7.18997321197573e-05,0.00159605137391845,519.737952513931,8,44.8,0.0265798464625238
9.26259700665497e-06,7.3995837143033e-05,0.00166103438047436,9e-06,7.19595546769938e-05,0.00159843080778694,674.183405558908,8.80000000000001,44.8,0.0305780859352106
9.16224107932207e-06,7.32556452307338e-05,0.00163987178365482,9e-06,7.19741851776637e-05,0.00159930461873973,688.469331484248,9.60000000000002,44.8,0.0344815200544077
9.18247068564145e-06,7.34331085673272e-05,0.00164558517790936,9e-06,7.19239501081827e-05,0.00159801736210057,736.231222378279,7.39999999999998,44.8,0.0483649707910592
9.20193920622863e-06,7.35388775239788e-05,0.00164725802956963,9e-06,7.18737150387017e-05,0.0015967301054614,571.367407464736,8.60000000000002,44.8,0.0315550796601946
9.24343519308764e-06,7.38191691922545e-05,0.00165607983002238,9e-06,7.18536216538852e-05,0.00159697573786893,648.58717273731,9.19999999999999,44.8,0.0449221746791109
9.17881695954872e-06,7.32816750902573e-05,0.00164225765605374,9e-06,7.18400890774027e-05,0.00159755502751376,627.857287857424,9.39999999999998,44.8,0.0467190725498444
9.18080585051714e-06,7.32836036011596e-05,0.00164468987095828,9e-06,7.18234187662432e-05,0.00159791045522761,621.364634506667,8.39999999999998,44.8,0.0378192954991883
9.21312351008714e-06,7.35246265998054e-05,0.00165118721488167,9e-06,7.17963536133885e-05,0.00159752426213107,702.875793655941,8,44.8,0.0428735326190492
9.21239414746271e-06,7.34913488413459e-05,0.00165268070193625,9e-06,7.17692884605337e-05,0.00159713806903452,770.451505545463,8,44.8,0.0285654211087796
9.23820676540109e-06,7.36695693443344e-05,0.00165762358226518,9e-06,7.17447074520576e-05,0.001597,597.355104842676,8.60000000000002,44.8,0.0393568101119132
9.24669769019348e-06,7.37119845499097e-05,0.00165602785859498,9e-06,7.17215087497276e-05,0.001597,672.884373469639,7.60000000000002,44.8,0.0289510977006375
9.21482375173954e-06,7.34340212163104e-05,0.00165036456718171,9e-06,7.16970779919802e-05,0.001597,657.77292242739,7.39999999999998,44.8,0.0363303407983667
