M_diesel_sim,M_NH3_sim,M_air_sim,Diesel_fuel,NH3_fuel,Fresh_air,Q_gross,CA50,DI_timing,X_res
6.53436333662628e-06,6.88962892843263e-05,0.0016436764377436,6.40000057220459e-06,6.74796101972068e-05,0.00159316666666667,676.174931946002,5.80000000000001,39.8,0.0474971897002936
6.53436333662628e-06,6.88962892843263e-05,0.0016436764377436,6.40000057220459e-06,6.74912846699016e-05,0.00159258362514591,752.798659460645,6.39999999999998,39.8,0.044369964674504
6.57073296769673e-06,6.92914338051815e-05,0.00165628918871624,6.40000057220459e-06,6.75029591425965e-05,0.00159200058362515,704.52355807465,7.19999999999999,40,0.0324849350275363
6.57214720565604e-06,6.93183254214011e-05,0.00165520856152135,6.40000057220459e-06,6.74845263734993e-05,0.00159183376381502,660.531523959046,7,40,0.0396969504612502
6.5733341644235e-06,6.93127255869239e-05,0.00165265373456945,6.40000057220459e-06,6.74257390182652e-05,0.00159222483153872,679.288160725967,7,39.8,0.0374882105413945
6.58269532385089e-06,6.93521694826659e-05,0.00165604924951453,6.40000057220459e-06,6.7366951663031e-05,0.00159261589926243,608.370389378941,7,39.8,0.0340756539410401
6.56262228314375e-06,6.90802572170265e-05,0.00165124303768111,6.40000057220459e-06,6.73816615961078e-05,0.00159267277268943,721.072101568896,6.19999999999999,39.8,0.049263123167895
6.54197976709816e-06,6.88761799272795e-05,0.00164224374068635,6.40000057220459e-06,6.74088793508399e-05,0.00159267277268943,696.982415205166,7,39.8,0.0384696806066831
6.58575452654388e-06,6.936455993023e-05,0.00165958073837606,6.40000057220459e-06,6.74406141760349e-05,0.0015929642498185,585.652794653766,7,39.8,0.0358623552954874
6.53305297815614e-06,6.88419906696909e-05,0.00163828978438242,6.40000057220459e-06,6.74838582492586e-05,0.0015939983947011,573.944236990197,8,39.8,0.0440186351389387
6.52939816622029e-06,6.88473843051001e-05,0.0016452562269152,6.40000057220459e-06,6.75271023224822e-05,0.0015950325395837,678.353129890384,7.80000000000001,40,0.0402752627492962
6.52876461692724e-06,6.88848182169673e-05,0.00164329542600054,6.40000057220459e-06,6.75714158267534e-05,0.00159528739369685,703.590882365092,7.60000000000002,39.8,0.0367871779814655
6.62363209778781e-06,6.99309459815767e-05,0.00167838066850605,6.40000057220459e-06,6.76161679724343e-05,0.00159522261130565,756.557568640219,6.39999999999998,40,0.0425183384416052
6.5636620754691e-06,6.93440724778606e-05,0.00165014817991041,6.40000057220459e-06,6.76550803775463e-05,0.00159514015341004,635.632804104451,6.19999999999999,39.8,0.0414463882616824
6.54114184259189e-06,6.91462160226815e-05,0.0016465405237305,6.40000057220459e-06,6.76570261230196e-05,0.00159494580623645,665.72697090143,8,39.8,0.0431995792084899
6.54527088191183e-06,6.91926742496651e-05,0.00165203545727882,6.40000057220459e-06,6.76589718684929e-05,0.00159475145906286,617.172540657359,7,39.8,0.0376016117190984
6.54896446118228e-06,6.92337286709166e-05,0.00165176707488243,6.40000057220459e-06,6.76565302959891e-05,0.00159452059363015,638.039320771702,7.39999999999998,39.8,0.0404819701666398
6.54335920354894e-06,6.9172075638151e-05,0.0016492571722016,6.40000057220459e-06,6.76506930595714e-05,0.00159426146406537,660.569744966963,6.80000000000001,39.8,0.0460671654055072
6.54918285556967e-06,6.92277497162202e-05,0.00165070183205417,6.40000057220459e-06,6.76448558231537e-05,0.00159400233450058,546.473496540414,8.39999999999998,39.8,0.0446559493947192
6.54575051678501e-06,6.91854969851249e-05,0.00164946601124631,6.40000057220459e-06,6.76505878841404e-05,0.00159444939136235,609.697791776316,7,39.8,0.0408834365246865
6.56903109259675e-06,6.94371607956802e-05,0.00165757116168405,6.40000057220459e-06,6.76564251205581e-05,0.00159490286810072,647.233235487449,7.19999999999999,40,0.0415309672875156
6.57993868732431e-06,6.95584395358835e-05,0.00165826261579459,6.40000057220459e-06,6.7661448499476e-05,0.00159546473236618,657.549308706839,7.60000000000002,40,0.0403456308638378
6.55186943879685e-06,6.92668983184221e-05,0.00165084109830916,6.40000057220459e-06,6.76653399904248e-05,0.00159617733866933,717.293613220761,7.19999999999999,39.8,0.0369175101425877
6.56135671924341e-06,6.93712103430616e-05,0.00165437335648277,6.40000057220459e-06,6.76692314813737e-05,0.00159688994497249,634.106732894891,7.19999999999999,39.8,0.0406746176650813
6.57784273829983e-06,6.95495021083122e-05,0.00166286219721419,6.40000057220459e-06,6.7655025285671e-05,0.00159656178089045,746.335855096474,6.60000000000002,39.8,0.0338001113055525
6.56703104090014e-06,6.94210884764271e-05,0.0016562478840735,6.40000057220459e-06,6.76375135764245e-05,0.00159604352176088,651.863664118287,7,39.8,0.033773741524181
6.59049987563873e-06,6.96513108184407e-05,0.00166453177688984,6.40000057220459e-06,6.76215945237125e-05,0.00159568434217109,701.665865194274,8,39.8,0.0328118930843303
6.60649547622469e-06,6.98039237876114e-05,0.00166797930910799,6.40000057220459e-06,6.7609920050915e-05,0.00159574912456228,698.376575827553,6.39999999999998,39.8,0.0452856880046598
6.60802422603136e-06,6.9807888297469e-05,0.00166732391688599,6.40000057220459e-06,6.75982455781175e-05,0.00159581390695348,639.82945156117,7.60000000000002,39.8,0.0324439769783245
6.59968626122761e-06,6.97077469656895e-05,0.00165977336667756,6.40000057220459e-06,6.75797597441484e-05,0.00159583333333333,655.14835550252,7.60000000000002,40,0.0347111828979525
6.5925081901266e-06,6.96130794790443e-05,0.00166540588026542,6.40000057220459e-06,6.75583565440893e-05,0.00159583333333333,642.998486103714,7,40,0.0416029084057412
