M_diesel_sim,M_NH3_sim,M_air_sim,Diesel_fuel,NH3_fuel,Fresh_air,Q_gross,CA50,DI_timing,X_res
8.90896046990837e-06,6.99317708641636e-05,0.00163391982931429,8.80000019073486e-06,6.90764763208559e-05,0.00159383333333333,1010.22279681329,2.80000000000001,41.8,0.0277939978936564
8.90896046990837e-06,6.99317708641636e-05,0.00163391982931429,8.80000019073486e-06,6.90726881098774e-05,0.00159383333333333,1015.67623478066,4.60000000000002,41.8,0.0266261303273437
8.94864195126008e-06,7.02394663858621e-05,0.00164804550309841,8.80000019073486e-06,6.90688998988988e-05,0.00159383333333333,999.362202765227,3.60000000000002,41.8,0.0331054226455176
8.91392193465059e-06,6.99630917266611e-05,0.00163329904968172,8.80000019073486e-06,6.90684940191515e-05,0.00159367567567568,1018.45870621131,3.39999999999998,41.8,0.0329366322307049
8.9487083770047e-06,7.0235666510988e-05,0.00164557773859957,8.80000019073486e-06,6.90741763356204e-05,0.00159323423423423,988.597909872372,4,41.8,0.0494378678622003
8.94244492061906e-06,7.01921813172223e-05,0.00164444789284608,8.80000019073486e-06,6.90798586520893e-05,0.00159279279279279,992.4424749014,2.80000000000001,41.8,0.0326337850439396
8.91998324858031e-06,7.00216450009058e-05,0.00163639483790579,8.80000019073486e-06,6.9092305631044e-05,0.00159334234234234,992.365994877724,3.39999999999998,41.8,0.0334110942460024
8.89408179407224e-06,6.98308438599195e-05,0.00162641337947471,8.80000019073486e-06,6.91074584749931e-05,0.00159428828828829,1022.75968587011,3.19999999999999,41.8,0.0326415207658064
8.95041748603831e-06,7.02884422915762e-05,0.00164816840358576,8.80000019073486e-06,6.91215289729457e-05,0.00159516666666667,969.726789870177,4.19999999999999,41.8,0.0377578978010889
8.91150316031478e-06,6.99971719309287e-05,0.00163400359424811,8.80000019073486e-06,6.91215289729457e-05,0.00159516666666667,1042.84514266154,3.60000000000002,41.8,0.0341191688458988
8.89436084846875e-06,6.98627035047944e-05,0.00162796807051173,8.80000019073486e-06,6.91215289729457e-05,0.00159516666666667,996.124361896285,3.19999999999999,41.8,0.0402329800396335
8.91281614553232e-06,7.00076665757373e-05,0.00163412609916328,8.80000019073486e-06,6.91223407324444e-05,0.00159532882882883,971.753222791409,3.80000000000001,41.8,0.0327402878498407
8.92244460026683e-06,7.00841071659272e-05,0.00164063138384685,8.80000019073486e-06,6.91242348379413e-05,0.00159570720720721,1009.73220405427,3,41.8,0.0368292343689271
8.92974292474181e-06,7.01433393638323e-05,0.00164262926088238,8.80000019073486e-06,6.91261289434382e-05,0.00159608558558559,985.337889311078,2.60000000000002,41.8,0.0337112842977871
8.91482242600684e-06,7.00280602849196e-05,0.00163713292275795,8.80000019073486e-06,6.9135464177685e-05,0.00159616666666667,985.351725418741,3.39999999999998,41.8,0.0406142779609111
8.95801655624111e-06,7.03767204855385e-05,0.00165415165269329,8.80000019073486e-06,6.91468288106817e-05,0.00159616666666667,1003.02544280002,3.39999999999998,41.8,0.0303703926742617
8.92065657406249e-06,7.00947396021982e-05,0.00163880098522465,8.80000019073486e-06,6.91546758191798e-05,0.00159623873873874,964.757847065566,5.39999999999998,41.8,0.0407759344412694
8.9395723726092e-06,7.02513748864478e-05,0.00164597095697365,8.80000019073486e-06,6.91414170806862e-05,0.00159674324324324,979.664181866479,4,41.8,0.0358469867966282
